episode,reward,energy_kwh,carbon_gco2eq,sla_violations,dropped_vms,epsilon,avg_loss
288,-906.8999999999982,9.446874999999938,1700.4375,0.0,0,0.050000000937979246,0.32774021902328565
289,-892.4999999999966,9.29687499999993,1673.4375,0.0,0,0.05000000087281867,0.3515018278784636
290,-915.2999999999967,9.53437499999993,1716.1875,0.0,0,0.05000000081218474,0.33821278013702893
291,-925.7999999999992,9.643749999999935,1735.875,0.0,0,0.05000000075576299,0.3172589259480851
292,-903.2999999999978,9.409374999999956,1693.6875,0.0,0,0.050000000703260813,0.37160267378720974
293,-879.2999999999982,9.159374999999944,1648.6875,0.0,0,0.050000000654405914,0.35168093827863534
294,-908.9999999999967,9.468749999999952,1704.375,0.0,0,0.050000000608944925,0.3526376136475139
295,-905.0999999999968,9.428124999999948,1697.0625,0.0,0,0.05000000056664206,0.33949269749120703
296,-917.0999999999977,9.553124999999945,1719.5625,0.0,0,0.050000000527277946,0.33765296234180114
297,-922.7999999999972,9.61249999999995,1730.25,0.0,0,0.05000000049064842,0.3464668064274722
298,-908.9999999999976,9.468749999999932,1704.375,0.0,0,0.05000000045656352,0.32131856790122887
299,-935.9999999999986,9.749999999999941,1755.0,0.0,0,0.05000000042484646,0.35181805325361587
300,-908.3999999999976,9.462499999999928,1703.25,0.0,0,0.050000000395332755,0.3222536667043136
301,-913.7999999999976,9.51874999999993,1713.375,0.0,0,0.05000000036786934,0.3518457802167783
302,-930.8999999999979,9.696874999999933,1745.4375,0.0,0,0.05000000034231379,0.38102739550587206
303,-911.6999999999974,9.496874999999957,1709.4375,0.0,0,0.050000000318533556,0.34891147108024195
304,-910.4999999999978,9.484374999999936,1707.1875,0.0,0,0.05000000029640532,0.336954712929825
305,-921.8999999999975,9.60312499999993,1728.5625,0.0,0,0.050000000275814305,0.3451075559275018
306,-911.6999999999964,9.496874999999942,1709.4375,0.0,0,0.050000000256653736,0.3740819336329069
307,-949.4999999999984,9.890624999999941,1780.3125,0.0,0,0.05000000023882423,0.3599531733482662
308,-897.2999999999963,9.346874999999953,1682.4375,0.0,0,0.050000000222233325,0.34688287449276284
309,-914.0999999999979,9.521874999999945,1713.9375,0.0,0,0.05000000020679497,0.3680713712496476
310,-897.5999999999981,9.349999999999934,1683.0,0.0,0,0.05000000019242911,0.35402769731978573
311,-942.2999999999968,9.815624999999962,1766.8125,0.0,0,0.050000000179061234,0.35973468428581123
312,-913.1999999999974,9.512499999999944,1712.25,0.0,0,0.05000000016662201,0.35553214739387234
313,-918.899999999998,9.571874999999933,1722.9375,0.0,0,0.05000000015504693,0.31851048946070176
314,-939.8999999999979,9.790624999999979,1762.3125,0.0,0,0.050000000144275955,0.3496720612307804
315,-906.2999999999969,9.44062499999993,1699.3125,0.0,0,0.050000000134253236,0.3358537905435595
316,-878.6999999999969,9.15312499999992,1647.5625,0.0,0,0.05000000012492679,0.3242957850737083
317,-916.499999999998,9.546874999999954,1718.4375,0.0,0,0.050000000116248236,0.3340494503681031
318,-917.6999999999981,9.55937499999994,1720.6875,0.0,0,0.05000000010817257,0.33630765959516995
319,-932.0999999999975,9.709374999999945,1747.6875,0.0,0,0.05000000010065792,0.3464576969595833
320,-968.3999999999969,10.087499999999974,1815.75,0.0,0,0.05000000009366531,0.3414729319461104
321,-939.5999999999966,9.787499999999943,1761.75,0.0,0,0.050000000087158464,0.32075585077723695
322,-902.399999999997,9.39999999999994,1692.0,0.0,0,0.05000000008110364,0.371996410160015
323,-913.7999999999976,9.518749999999942,1713.375,0.0,0,0.050000000075469446,0.340579690085724
324,-904.499999999997,9.42187499999993,1695.9375,0.0,0,0.05000000007022665,0.3276038437253899
325,-921.5999999999988,9.599999999999945,1728.0,0.0,0,0.05000000006534807,0.3272197960462007
326,-913.7999999999973,9.518749999999942,1713.375,0.0,0,0.050000000060808396,0.3434744000900537
327,-922.799999999998,9.612499999999958,1730.25,0.0,0,0.050000000056584094,0.3351699157359285
328,-897.5999999999949,9.349999999999918,1683.0,0.0,0,0.050000000052653246,0.3447373885350923
329,-893.0999999999985,9.303124999999925,1674.5625,0.0,0,0.05000000004899547,0.37720122625016506
330,-933.2999999999984,9.721874999999956,1749.9375,0.0,0,0.0500000000455918,0.3322498843901687
331,-899.0999999999982,9.365624999999937,1685.8125,0.0,0,0.05000000004242458,0.35993852141934135
332,-907.4999999999989,9.453124999999932,1701.5625,0.0,0,0.05000000003947738,0.37340366600805686
333,-914.6999999999973,9.528124999999944,1715.0625,0.0,0,0.05000000003673492,0.3597738926868058
334,-929.6999999999955,9.68437499999994,1743.1875,0.0,0,0.05000000003418298,0.3589762780867103
335,-899.6999999999998,9.371874999999932,1686.9375,0.0,0,0.05000000003180832,0.33737575868662034
336,-896.9999999999982,9.343749999999929,1681.875,0.0,0,0.050000000029598625,0.35690139768024287
337,-920.6999999999987,9.590624999999935,1726.3125,0.0,0,0.050000000027542436,0.334851797313119
338,-910.1999999999986,9.481249999999939,1706.625,0.0,0,0.050000000025629085,0.3262871549516502
339,-899.699999999999,9.371874999999918,1686.9375,0.0,0,0.050000000023848655,0.34036951585051917
340,-913.1999999999955,9.512499999999953,1712.25,0.0,0,0.05000000002219191,0.3500232505301634
341,-921.5999999999979,9.599999999999952,1728.0,0.0,0,0.05000000002065026,0.3500105458570437
342,-928.1999999999972,9.668749999999937,1740.375,0.0,0,0.05000000001921571,0.3668983016318331
343,-920.9999999999976,9.593749999999943,1726.875,0.0,0,0.05000000001788081,0.3480914431624115
344,-927.5999999999976,9.662499999999927,1739.25,0.0,0,0.050000000016638645,0.3514697738560951
345,-935.6999999999966,9.746874999999953,1754.4375,0.0,0,0.05000000001548277,0.3371296879266285
346,-911.0999999999958,9.490624999999943,1708.3125,0.0,0,0.0500000000144072,0.32420040705086045
347,-911.3999999999966,9.49374999999994,1708.875,0.0,0,0.05000000001340634,0.3527381451593505
348,-890.6999999999975,9.27812499999992,1670.0625,0.0,0,0.05000000001247502,0.3460398224130687
349,-908.3999999999997,9.46249999999993,1703.25,0.0,0,0.05000000001160839,0.3279359965533432
350,-914.3999999999994,9.524999999999924,1714.5,0.0,0,0.050000000010801966,0.34858297788434556
351,-905.099999999999,9.428124999999913,1697.0625,0.0,0,0.05000000001005156,0.33727525275511044
352,-929.9999999999993,9.687499999999927,1743.75,0.0,0,0.05000000000935329,0.32974763120679806
353,-921.599999999997,9.599999999999937,1728.0,0.0,0,0.05000000000870353,0.3584646828783055
354,-908.9999999999999,9.468749999999922,1704.375,0.0,0,0.0500000000080989,0.33456261589502295
355,-929.9999999999987,9.68749999999995,1743.75,0.0,0,0.05000000000753627,0.36159814964565967
356,-870.8999999999983,9.071874999999926,1632.9375,0.0,0,0.05000000000701274,0.3550211092353695
357,-920.6999999999977,9.590624999999939,1726.3125,0.0,0,0.05000000000652557,0.3578494962822232
358,-916.799999999998,9.549999999999933,1719.0,0.0,0,0.05000000000607224,0.35076242868478097
359,-913.1999999999975,9.512499999999934,1712.25,0.0,0,0.050000000005650413,0.3372480298677045
360,-900.5999999999945,9.381249999999925,1688.625,0.0,0,0.05000000000525788,0.34188995828024216
361,-906.8999999999961,9.446874999999952,1700.4375,0.0,0,0.050000000004892624,0.3481452600720028
362,-890.3999999999982,9.274999999999931,1669.5,0.0,0,0.050000000004552736,0.3371898397958527
363,-923.999999999998,9.624999999999943,1732.5,0.0,0,0.05000000000423646,0.3520607638172805
364,-930.5999999999997,9.693749999999936,1744.875,0.0,0,0.05000000000394216,0.32879354337540767
365,-880.1999999999957,9.168749999999935,1650.375,0.0,0,0.0500000000036683,0.35234907895533574
366,-927.299999999998,9.659374999999942,1738.6875,0.0,0,0.05000000000341347,0.36140986387617885
367,-912.2999999999971,9.503124999999965,1710.5625,0.0,0,0.05000000000317634,0.3458744064542568
368,-980.9999999999978,10.218749999999964,1839.375,0.0,0,0.05000000000295568,0.3516719473137831
369,-891.5999999999989,9.287499999999923,1671.75,0.0,0,0.05000000000275035,0.3148903729031897
370,-908.3999999999961,9.462499999999958,1703.25,0.0,0,0.05000000000255929,0.3227613271679729
371,-885.5999999999985,9.224999999999941,1660.5,0.0,0,0.050000000002381494,0.3556762300017807
372,-902.0999999999972,9.396874999999941,1691.4375,0.0,0,0.050000000002216057,0.3287776199842079
373,-889.7999999999978,9.268749999999924,1668.375,0.0,0,0.05000000000206211,0.34492804263201027
374,-901.4999999999994,9.390624999999917,1690.3125,0.0,0,0.05000000000191886,0.3435327533684257
375,-918.5999999999984,9.568749999999929,1722.375,0.0,0,0.050000000001785554,0.3329319170520951
376,-907.7999999999978,9.456249999999962,1702.125,0.0,0,0.050000000001661514,0.35847188883150616
377,-894.2999999999972,9.315624999999947,1676.8125,0.0,0,0.05000000000154609,0.34204040139189196
378,-910.1999999999956,9.48124999999995,1706.625,0.0,0,0.050000000001438685,0.3398309498249243
379,-893.3999999999983,9.306249999999919,1675.125,0.0,0,0.050000000001338744,0.34787420657877294
380,-879.2999999999953,9.159374999999944,1648.6875,0.0,0,0.05000000000124574,0.3361803974180172
381,-894.5999999999976,9.318749999999925,1677.375,0.0,0,0.0500000000011592,0.337184720300138
382,-920.0999999999963,9.584374999999945,1725.1875,0.0,0,0.050000000001078675,0.33958494811215334
383,-911.6999999999988,9.496874999999939,1709.4375,0.0,0,0.050000000001003735,0.3174838837546607
384,-898.4999999999995,9.35937499999993,1684.6875,0.0,0,0.050000000000934006,0.2981249450240284
385,-885.2999999999973,9.221874999999947,1659.9375,0.0,0,0.05000000000086913,0.32376270099646515
386,-889.4999999999983,9.265624999999936,1667.8125,0.0,0,0.050000000000808745,0.36455028435318837
387,-884.399999999998,9.212499999999919,1658.25,0.0,0,0.05000000000075257,0.313432222043371
388,-893.0999999999973,9.303124999999932,1674.5625,0.0,0,0.05000000000070028,0.31794262492718794
389,-917.3999999999971,9.556249999999944,1720.125,0.0,0,0.050000000000651634,0.333043736535021
390,-935.0999999999996,9.740624999999932,1753.3125,0.0,0,0.050000000000606365,0.36814891317238413
391,-923.3999999999991,9.618749999999947,1731.375,0.0,0,0.050000000000564246,0.33245974456787936
392,-897.5999999999968,9.349999999999955,1683.0,0.0,0,0.05000000000052505,0.3328443036828604
393,-882.6,9.19374999999991,1654.875,0.0,0,0.05000000000048857,0.3374273289253728
394,-905.9999999999967,9.43749999999994,1698.75,0.0,0,0.05000000000045463,0.34184458693489433
395,-905.9999999999969,9.437499999999948,1698.75,0.0,0,0.050000000000423046,0.31229960173368454
396,-923.9999999999976,9.62499999999996,1732.5,0.0,0,0.05000000000039366,0.3492250776073585
397,-874.7999999999975,9.112499999999912,1640.25,0.0,0,0.050000000000366314,0.33250606254571013
398,-895.4999999999981,9.328124999999964,1679.0625,0.0,0,0.05000000000034087,0.3384423396213808
399,-917.9999999999975,9.56249999999993,1721.25,0.0,0,0.05000000000031719,0.32701089274034734
400,-881.6999999999992,9.184374999999939,1653.1875,0.0,0,0.050000000000295156,0.3346425352876799
401,-918.299999999998,9.56562499999996,1721.8125,0.0,0,0.05000000000027465,0.3615149226039648
402,-917.0999999999989,9.553124999999927,1719.5625,0.0,0,0.05000000000025557,0.3333456337865856
403,-895.7999999999948,9.33124999999991,1679.625,0.0,0,0.05000000000023781,0.34811414597659474
404,-872.6999999999989,9.090624999999916,1636.3125,0.0,0,0.0500000000002213,0.3555036324283315
405,-903.5999999999972,9.412499999999943,1694.25,0.0,0,0.05000000000020592,0.33404881741541126
406,-908.6999999999979,9.465624999999934,1703.8125,0.0,0,0.05000000000019161,0.33618438446687327
407,-916.4999999999977,9.546874999999938,1718.4375,0.0,0,0.050000000000178305,0.32570755819065705
408,-892.1999999999969,9.293749999999935,1672.875,0.0,0,0.05000000000016592,0.3201707820615007
409,-918.8999999999961,9.571874999999926,1722.9375,0.0,0,0.05000000000015439,0.3015950774566995
410,-894.8999999999978,9.321874999999935,1677.9375,0.0,0,0.050000000000143666,0.3193701666314155
411,-914.0999999999964,9.52187499999996,1713.9375,0.0,0,0.05000000000013369,0.31548121665707896
412,-912.8999999999985,9.509374999999938,1711.6875,0.0,0,0.0500000000001244,0.34403089980801776
413,-939.2999999999985,9.784374999999963,1761.1875,0.0,0,0.05000000000011576,0.33429617289350266
414,-894.5999999999959,9.318749999999943,1677.375,0.0,0,0.050000000000107715,0.3578109745971031
415,-897.2999999999985,9.346874999999931,1682.4375,0.0,0,0.050000000000100235,0.31911861204490477
416,-923.6999999999971,9.62187499999994,1731.9375,0.0,0,0.05000000000009327,0.34381628037016426
417,-909.5999999999942,9.474999999999941,1705.5,0.0,0,0.050000000000086794,0.3043840427727749
418,-909.2999999999998,9.471874999999924,1704.9375,0.0,0,0.050000000000080765,0.35105466788841616
419,-895.4999999999992,9.32812499999993,1679.0625,0.0,0,0.05000000000007515,0.31988242621947494
420,-884.9999999999968,9.218749999999936,1659.375,0.0,0,0.05000000000006993,0.3342780524968273
421,-897.5999999999973,9.349999999999927,1683.0,0.0,0,0.050000000000065076,0.3414735914001034
422,-902.0999999999979,9.396874999999914,1691.4375,0.0,0,0.05000000000006055,0.31816367607874174
423,-894.5999999999967,9.318749999999946,1677.375,0.0,0,0.05000000000005635,0.3081962306518108
424,-922.7999999999973,9.612499999999947,1730.25,0.0,0,0.05000000000005243,0.33199456832371654
425,-907.7999999999969,9.456249999999962,1702.125,0.0,0,0.05000000000004879,0.3076161538509445
426,-924.8999999999968,9.63437499999995,1734.1875,0.0,0,0.050000000000045404,0.33836866268474197
427,-895.4999999999994,9.3281249999999,1679.0625,0.0,0,0.05000000000004225,0.34737682197656894
428,-929.6999999999971,9.68437499999994,1743.1875,0.0,0,0.05000000000003931,0.337401643783475
429,-928.1999999999962,9.66874999999993,1740.375,0.0,0,0.050000000000036585,0.33387179465240074
430,-927.5999999999968,9.662499999999946,1739.25,0.0,0,0.05000000000003404,0.3402318617122041
431,-923.999999999997,9.62499999999994,1732.5,0.0,0,0.05000000000003168,0.3318550730822608
432,-898.7999999999967,9.362499999999939,1685.25,0.0,0,0.05000000000002948,0.3235951282394429
433,-892.4999999999962,9.29687499999993,1673.4375,0.0,0,0.050000000000027425,0.331932087480608
434,-917.3999999999976,9.556249999999958,1720.125,0.0,0,0.050000000000025524,0.33264232357032597
435,-915.8999999999982,9.540624999999931,1717.3125,0.0,0,0.05000000000002375,0.3281890508046167
436,-909.2999999999938,9.471874999999953,1704.9375,0.0,0,0.0500000000000221,0.32991274828091266
437,-911.6999999999973,9.496874999999942,1709.4375,0.0,0,0.05000000000002056,0.32844354139330484
438,-913.2000000000008,9.512499999999898,1712.25,0.0,0,0.05000000000001914,0.3509756304375413
439,-926.0999999999976,9.646874999999936,1736.4375,0.0,0,0.05000000000001781,0.349586125370115
440,-860.9999999999989,8.968749999999917,1614.375,0.0,0,0.05000000000001657,0.3396446176649382
441,-932.0999999999947,9.709374999999978,1747.6875,0.0,0,0.05000000000001542,0.29832706441067985
442,-869.0999999999998,9.053124999999902,1629.5625,0.0,0,0.05000000000001435,0.34040829701245656
443,-960.2999999999962,10.003124999999974,1800.5625,0.0,0,0.05000000000001335,0.33125858063447394
444,-924.2999999999969,9.628124999999951,1733.0625,0.0,0,0.05000000000001242,0.33815426785084934
445,-878.7000000000013,9.153124999999921,1647.5625,0.0,0,0.05000000000001156,0.3135794488350964
446,-885.2999999999976,9.221874999999931,1659.9375,0.0,0,0.05000000000001076,0.3355561515575068
447,-944.9999999999973,9.843749999999941,1771.875,0.0,0,0.05000000000001001,0.3120003134995285
448,-920.9999999999975,9.593749999999922,1726.875,0.0,0,0.050000000000009315,0.35101030221622853
449,-906.8999999999977,9.446874999999945,1700.4375,0.0,0,0.05000000000000867,0.32177971310965303
450,-904.199999999996,9.418749999999926,1695.375,0.0,0,0.050000000000008066,0.35323911185583307
451,-878.3999999999983,9.149999999999944,1647.0,0.0,0,0.050000000000007504,0.3619568276995172
452,-903.2999999999986,9.40937499999992,1693.6875,0.0,0,0.05000000000000698,0.3347590402725877
453,-904.7999999999986,9.42499999999994,1696.5,0.0,0,0.0500000000000065,0.30634919765094915
454,-923.0999999999971,9.615624999999941,1730.8125,0.0,0,0.05000000000000605,0.33009342903581756
455,-923.3999999999977,9.618749999999949,1731.375,0.0,0,0.05000000000000563,0.30788708850741386
456,-884.9999999999985,9.218749999999925,1659.375,0.0,0,0.05000000000000524,0.335367863604592
457,-916.7999999999967,9.549999999999963,1719.0,0.0,0,0.050000000000004874,0.3403868826157931
458,-930.2999999999961,9.690624999999958,1744.3125,0.0,0,0.050000000000004534,0.3681367035386049
459,-891.5999999999982,9.287499999999937,1671.75,0.0,0,0.05000000000000422,0.33471787376846707
460,-918.8999999999976,9.57187499999993,1722.9375,0.0,0,0.05000000000000393,0.336535514673839
461,-891.2999999999971,9.284374999999931,1671.1875,0.0,0,0.05000000000000365,0.3413362466626697
462,-925.4999999999978,9.640624999999947,1735.3125,0.0,0,0.0500000000000034,0.3231778281326923
463,-889.7999999999972,9.268749999999928,1668.375,0.0,0,0.05000000000000317,0.3340862835602214
464,-939.2999999999965,9.784374999999969,1761.1875,0.0,0,0.050000000000002945,0.3424478556132979
465,-946.7999999999984,9.86249999999996,1775.25,0.0,0,0.050000000000002744,0.3420065619206677
466,-942.8999999999985,9.821874999999975,1767.9375,0.0,0,0.05000000000000255,0.33408963512111867
467,-913.4999999999994,9.515624999999929,1712.8125,0.0,0,0.050000000000002376,0.38259624331258235
468,-921.5999999999976,9.599999999999957,1728.0,0.0,0,0.05000000000000221,0.349950538855046
469,-867.5999999999989,9.037499999999916,1626.75,0.0,0,0.05000000000000206,0.35510156942634946
470,-925.4999999999981,9.64062499999994,1735.3125,0.0,0,0.05000000000000191,0.33741355490767294
471,-896.6999999999982,9.34062499999993,1681.3125,0.0,0,0.05000000000000178,0.3333958234327535
472,-939.5999999999977,9.787499999999959,1761.75,0.0,0,0.050000000000001654,0.3098781397436849
473,-882.2999999999989,9.190624999999919,1654.3125,0.0,0,0.05000000000000154,0.3460477967125674
474,-913.4999999999981,9.515624999999932,1712.8125,0.0,0,0.05000000000000143,0.3558913796208799
475,-929.9999999999972,9.687499999999938,1743.75,0.0,0,0.050000000000001335,0.29542435854155985
476,-904.1999999999978,9.418749999999935,1695.375,0.0,0,0.050000000000001245,0.3402220544457022
477,-912.8999999999972,9.509374999999896,1711.6875,0.0,0,0.050000000000001155,0.33576714107249345
478,-899.3999999999976,9.368749999999938,1686.375,0.0,0,0.05000000000000108,0.34929114961996677
479,-895.4999999999981,9.328124999999911,1679.0625,0.0,0,0.050000000000001,0.32741551328346963
480,-926.9999999999967,9.656249999999964,1738.125,0.0,0,0.05000000000000093,0.31276504303742614
481,-916.799999999997,9.549999999999939,1719.0,0.0,0,0.05000000000000087,0.32054231664321076
482,-917.9999999999977,9.562499999999936,1721.25,0.0,0,0.05000000000000081,0.3287255588091082
483,-896.699999999998,9.340624999999921,1681.3125,0.0,0,0.05000000000000075,0.3396111389984273
484,-891.8999999999992,9.290624999999938,1672.3125,0.0,0,0.0500000000000007,0.3363968007421742
485,-904.1999999999979,9.418749999999916,1695.375,0.0,0,0.050000000000000655,0.33003872791305183
486,-890.0999999999956,9.271874999999946,1668.9375,0.0,0,0.050000000000000606,0.3190628639163656
487,-908.0999999999975,9.459374999999955,1702.6875,0.0,0,0.050000000000000565,0.34596727247763837
488,-890.0999999999979,9.27187499999994,1668.9375,0.0,0,0.05000000000000052,0.3359649711340252
489,-919.1999999999982,9.57499999999993,1723.5,0.0,0,0.05000000000000049,0.3527810364185522
490,-901.1999999999981,9.387499999999934,1689.75,0.0,0,0.050000000000000454,0.33450772779372834
491,-929.3999999999969,9.681249999999952,1742.625,0.0,0,0.050000000000000426,0.3509439017778883
492,-879.2999999999985,9.159374999999931,1648.6875,0.0,0,0.05000000000000039,0.3575489332795971
493,-947.6999999999973,9.87187499999994,1776.9375,0.0,0,0.05000000000000037,0.3300011361224784
494,-915.3000000000001,9.534374999999915,1716.1875,0.0,0,0.05000000000000034,0.3441372675872925
495,-891.2999999999964,9.284374999999914,1671.1875,0.0,0,0.05000000000000032,0.322393262381148
496,-907.1999999999973,9.449999999999948,1701.0,0.0,0,0.050000000000000294,0.3302478800838192
497,-919.4999999999975,9.578124999999948,1724.0625,0.0,0,0.05000000000000027,0.32864023919165547
498,-934.1999999999979,9.731249999999948,1751.625,0.0,0,0.05000000000000026,0.34513462244843446
499,-891.2999999999967,9.284374999999951,1671.1875,0.0,0,0.05000000000000024,0.35328774272153773
500,-897.5999999999979,9.349999999999909,1683.0,0.0,0,0.050000000000000225,0.3237319136814525
501,-911.9999999999997,9.499999999999938,1710.0,0.0,0,0.05000000000000021,0.32284700204100875
502,-896.9999999999972,9.34374999999994,1681.875,0.0,0,0.05000000000000019,0.3055240864503301
503,-935.9999999999991,9.749999999999963,1755.0,0.0,0,0.05000000000000018,0.3305141708089246
504,-882.2999999999977,9.190624999999915,1654.3125,0.0,0,0.05000000000000017,0.3368334297142509
505,-905.0999999999981,9.42812499999994,1697.0625,0.0,0,0.050000000000000155,0.3450692674248583
506,-902.3999999999984,9.399999999999915,1692.0,0.0,0,0.05000000000000015,0.3719431169900215
507,-878.699999999996,9.153124999999935,1647.5625,0.0,0,0.050000000000000135,0.3283465839068716
508,-894.2999999999979,9.315624999999923,1676.8125,0.0,0,0.05000000000000013,0.33141447677173547
509,-948.8999999999974,9.884374999999958,1779.1875,0.0,0,0.05000000000000012,0.3375589091123806
510,-900.8999999999975,9.384374999999947,1689.1875,0.0,0,0.05000000000000011,0.33726984339041843
511,-897.5999999999966,9.349999999999946,1683.0,0.0,0,0.0500000000000001,0.33893740519156884
512,-879.5999999999952,9.16249999999994,1649.25,0.0,0,0.05000000000000009,0.33456954959159096
513,-908.9999999999977,9.468749999999948,1704.375,0.0,0,0.050000000000000086,0.34413674180395903
514,-913.1999999999979,9.512499999999944,1712.25,0.0,0,0.050000000000000086,0.34061949658725
515,-884.0999999999976,9.209374999999929,1657.6875,0.0,0,0.05000000000000008,0.3231313116331067
516,-910.1999999999973,9.481249999999944,1706.625,0.0,0,0.05000000000000007,0.34202720989576646
517,-924.2999999999972,9.628124999999931,1733.0625,0.0,0,0.050000000000000065,0.3671253372604648
518,-902.9999999999982,9.406249999999932,1693.125,0.0,0,0.050000000000000065,0.3464744079909805
519,-918.8999999999983,9.571874999999942,1722.9375,0.0,0,0.05000000000000006,0.34752815971668394
520,-926.0999999999984,9.646874999999932,1736.4375,0.0,0,0.05000000000000006,0.3532719874806288
521,-919.1999999999975,9.57499999999994,1723.5,0.0,0,0.05000000000000005,0.3458646440412849
522,-891.5999999999965,9.287499999999943,1671.75,0.0,0,0.05000000000000005,0.3144642274981985
523,-925.7999999999982,9.643749999999926,1735.875,0.0,0,0.050000000000000044,0.30040829470898545
524,-896.6999999999977,9.340624999999942,1681.3125,0.0,0,0.050000000000000044,0.30420187818817795
525,-894.2999999999979,9.315624999999923,1676.8125,0.0,0,0.05000000000000004,0.3375292306610694
526,-922.1999999999966,9.606249999999982,1729.125,0.0,0,0.05000000000000004,0.3499755264311615
527,-900.8999999999974,9.384374999999945,1689.1875,0.0,0,0.05000000000000004,0.34516379662478963
528,-897.5999999999996,9.349999999999904,1683.0,0.0,0,0.05000000000000003,0.3286783169748055
529,-962.9999999999957,10.03124999999996,1805.625,0.0,0,0.05000000000000003,0.3430605365894735
530,-911.3999999999979,9.493749999999938,1708.875,0.0,0,0.05000000000000003,0.33049912377674545
531,-924.5999999999977,9.631249999999952,1733.625,0.0,0,0.050000000000000024,0.3391025696130883
532,-926.9999999999981,9.656249999999936,1738.125,0.0,0,0.050000000000000024,0.3417374186217785
533,-911.3999999999968,9.493749999999933,1708.875,0.0,0,0.050000000000000024,0.3204845220419682
534,-941.699999999997,9.809374999999957,1765.6875,0.0,0,0.050000000000000024,0.3482726101194405
535,-910.4999999999968,9.484374999999964,1707.1875,0.0,0,0.050000000000000024,0.3174191947560757
536,-916.7999999999972,9.54999999999994,1719.0,0.0,0,0.05000000000000002,0.3403841122881406
537,-899.3999999999978,9.368749999999917,1686.375,0.0,0,0.05000000000000002,0.3313563825459116
538,-916.1999999999988,9.543749999999946,1717.875,0.0,0,0.05000000000000002,0.33545663608755505
539,-929.0999999999988,9.678124999999925,1742.0625,0.0,0,0.05000000000000002,0.3490597010952317
540,-925.1999999999974,9.637499999999948,1734.75,0.0,0,0.05000000000000002,0.34651847294428284
541,-854.3999999999991,8.899999999999915,1602.0,0.0,0,0.05000000000000002,0.3140264538427194
542,-927.8999999999982,9.665624999999924,1739.8125,0.0,0,0.05000000000000002,0.32864037082116637
543,-941.6999999999995,9.80937499999995,1765.6875,0.0,0,0.05000000000000001,0.33133906941446994
544,-913.7999999999976,9.518749999999933,1713.375,0.0,0,0.05000000000000001,0.3378555408006327
545,-911.9999999999986,9.499999999999941,1710.0,0.0,0,0.05000000000000001,0.3488788111264714
546,-911.9999999999989,9.499999999999938,1710.0,0.0,0,0.05000000000000001,0.3329119284482052
547,-920.6999999999986,9.590624999999926,1726.3125,0.0,0,0.05000000000000001,0.3342980041996472
548,-921.2999999999988,9.596874999999951,1727.4375,0.0,0,0.05000000000000001,0.35241518737230865
549,-915.2999999999956,9.534374999999953,1716.1875,0.0,0,0.05000000000000001,0.338287865008331
550,-914.399999999999,9.524999999999922,1714.5,0.0,0,0.05000000000000001,0.3536263110478305
551,-906.5999999999985,9.443749999999914,1699.875,0.0,0,0.05000000000000001,0.3311496562634905
552,-938.399999999998,9.774999999999952,1759.5,0.0,0,0.05000000000000001,0.32049804522345465
553,-896.9999999999987,9.343749999999934,1681.875,0.0,0,0.05000000000000001,0.33142537418235507
554,-898.4999999999975,9.359374999999927,1684.6875,0.0,0,0.05000000000000001,0.3253234954861303
555,-904.7999999999977,9.424999999999937,1696.5,0.0,0,0.05000000000000001,0.33267932983839676
556,-902.0999999999997,9.396874999999923,1691.4375,0.0,0,0.05000000000000001,0.3675063614112635
557,-924.9000000000002,9.634374999999915,1734.1875,0.0,0,0.05000000000000001,0.34401290860647954
558,-892.499999999999,9.296874999999927,1673.4375,0.0,0,0.05,0.33809827155847516
559,-921.8999999999969,9.603124999999936,1728.5625,0.0,0,0.05,0.3367254077405151
560,-874.1999999999985,9.106249999999912,1639.125,0.0,0,0.05,0.35673662637256914
561,-944.3999999999957,9.837499999999958,1770.75,0.0,0,0.05,0.3305407857108447
562,-899.9999999999987,9.374999999999913,1687.5,0.0,0,0.05,0.34395796991367306
563,-897.8999999999988,9.35312499999993,1683.5625,0.0,0,0.05,0.34249697263973455
564,-911.099999999999,9.490624999999929,1708.3125,0.0,0,0.05,0.3250509296595636
565,-923.0999999999975,9.615624999999934,1730.8125,0.0,0,0.05,0.3633151093860053
566,-899.3999999999975,9.36874999999993,1686.375,0.0,0,0.05,0.32204406819202835
567,-896.9999999999986,9.34374999999994,1681.875,0.0,0,0.05,0.3275963036395195
568,-896.3999999999932,9.337499999999944,1680.75,0.0,0,0.05,0.35240184657482637
569,-887.0999999999981,9.240624999999918,1663.3125,0.0,0,0.05,0.34331023505268
570,-896.9999999999967,9.343749999999947,1681.875,0.0,0,0.05,0.36379745750325837
571,-912.2999999999984,9.503124999999937,1710.5625,0.0,0,0.05,0.3328182983677834
572,-879.2999999999998,9.15937499999991,1648.6875,0.0,0,0.05,0.3509611868247804
573,-915.8999999999975,9.540624999999924,1717.3125,0.0,0,0.05,0.3589277571532875
574,-913.199999999997,9.512499999999957,1712.25,0.0,0,0.05,0.32645217737493415
575,-897.5999999999974,9.349999999999918,1683.0,0.0,0,0.05,0.3375929349929922
576,-905.3999999999983,9.431249999999912,1697.625,0.0,0,0.05,0.35075251258547524
577,-925.1999999999966,9.637499999999944,1734.75,0.0,0,0.05,0.34826060067862274
