episode,reward,energy_kwh,carbon_gco2eq,sla_violations,dropped_vms,epsilon,avg_loss
288,-909.8999999999976,9.478124999999933,1706.0625,0.0,0,0.050000000937979246,0.35451311416303116
289,-902.9999999999977,9.406249999999941,1693.125,0.0,0,0.05000000087281867,0.3466037687069426
290,-918.2999999999977,9.56562499999994,1721.8125,0.0,0,0.05000000081218474,0.3359052259630213
291,-911.6999999999975,9.496874999999934,1709.4375,0.0,0,0.05000000075576299,0.3331525903919505
292,-911.6999999999967,9.496874999999932,1709.4375,0.0,0,0.050000000703260813,0.34053964101605944
293,-887.9999999999972,9.249999999999952,1665.0,0.0,0,0.050000000654405914,0.3449656478543248
294,-905.999999999998,9.437499999999947,1698.75,0.0,0,0.050000000608944925,0.3557165781889732
295,-875.6999999999986,9.12187499999992,1641.9375,0.0,0,0.05000000056664206,0.340934321237728
296,-913.199999999998,9.512499999999935,1712.25,0.0,0,0.050000000527277946,0.36107450316970546
297,-910.499999999997,9.484374999999952,1707.1875,0.0,0,0.05000000049064842,0.3674960801584853
298,-925.4999999999961,9.640624999999956,1735.3125,0.0,0,0.05000000045656352,0.3471318506118324
299,-941.6999999999971,9.80937499999996,1765.6875,0.0,0,0.05000000042484646,0.3758771531490816
300,-895.199999999999,9.324999999999937,1678.5,0.0,0,0.050000000395332755,0.336446569663369
301,-912.5999999999955,9.506249999999955,1711.125,0.0,0,0.05000000036786934,0.31656992248156
302,-916.4999999999968,9.546874999999947,1718.4375,0.0,0,0.05000000034231379,0.32799892637671696
303,-936.8999999999972,9.75937499999993,1756.6875,0.0,0,0.050000000318533556,0.35284360472837256
304,-931.1999999999977,9.699999999999967,1746.0,0.0,0,0.05000000029640532,0.3437581485654745
305,-929.3999999999986,9.681249999999936,1742.625,0.0,0,0.050000000275814305,0.35597740408654016
306,-928.1999999999983,9.668749999999921,1740.375,0.0,0,0.050000000256653736,0.33012114061146147
307,-932.3999999999988,9.71249999999993,1748.25,0.0,0,0.05000000023882423,0.3440582156388296
308,-942.2999999999979,9.815624999999969,1766.8125,0.0,0,0.050000000222233325,0.355033889780235
309,-897.5999999999982,9.349999999999929,1683.0,0.0,0,0.05000000020679497,0.34032368761901227
310,-919.4999999999993,9.578124999999925,1724.0625,0.0,0,0.05000000019242911,0.3364619291594459
311,-917.3999999999982,9.556249999999938,1720.125,0.0,0,0.050000000179061234,0.3370684960236152
312,-922.4999999999972,9.609374999999947,1729.6875,0.0,0,0.05000000016662201,0.3717898980093499
313,-933.2999999999984,9.721874999999953,1749.9375,0.0,0,0.05000000015504693,0.3173621765130924
314,-908.999999999998,9.468749999999936,1704.375,0.0,0,0.050000000144275955,0.3179528754049291
315,-930.3000000000005,9.690624999999923,1744.3125,0.0,0,0.050000000134253236,0.37324459571391344
316,-909.5999999999941,9.474999999999943,1705.5,0.0,0,0.05000000012492679,0.3313055048282776
317,-920.3999999999982,9.587499999999947,1725.75,0.0,0,0.050000000116248236,0.3145875424457093
318,-894.2999999999987,9.31562499999992,1676.8125,0.0,0,0.05000000010817257,0.3421001771775385
319,-970.7999999999975,10.112499999999956,1820.25,0.0,0,0.05000000010065792,0.3208723573272841
320,-900.2999999999967,9.378124999999939,1688.0625,0.0,0,0.05000000009366531,0.313662100252178
321,-901.7999999999979,9.393749999999935,1690.875,0.0,0,0.050000000087158464,0.31813983279280367
322,-903.5999999999981,9.41249999999993,1694.25,0.0,0,0.05000000008110364,0.30861460213135516
323,-892.4999999999987,9.296874999999934,1673.4375,0.0,0,0.050000000075469446,0.34591109776972895
324,-902.6999999999963,9.403124999999935,1692.5625,0.0,0,0.05000000007022665,0.35696320326274467
325,-922.499999999998,9.609374999999952,1729.6875,0.0,0,0.05000000006534807,0.3436544190678332
326,-882.5999999999975,9.193749999999925,1654.875,0.0,0,0.050000000060808396,0.3298609668518313
327,-908.699999999997,9.465624999999928,1703.8125,0.0,0,0.050000000056584094,0.3430091460080196
328,-913.1999999999969,9.512499999999934,1712.25,0.0,0,0.050000000052653246,0.31361550457465154
329,-897.5999999999976,9.349999999999943,1683.0,0.0,0,0.05000000004899547,0.33934663611257243
330,-970.4999999999976,10.109374999999957,1819.6875,0.0,0,0.0500000000455918,0.33552317560339967
331,-908.6999999999977,9.465624999999939,1703.8125,0.0,0,0.05000000004242458,0.2810753433318395
332,-899.0999999999979,9.36562499999995,1685.8125,0.0,0,0.05000000003947738,0.31953197582624854
333,-892.4999999999967,9.296874999999948,1673.4375,0.0,0,0.05000000003673492,0.34810327779915595
334,-926.0999999999972,9.64687499999995,1736.4375,0.0,0,0.05000000003418298,0.31306069717845986
335,-919.1999999999978,9.574999999999925,1723.5,0.0,0,0.05000000003180832,0.3166912745477425
336,-899.6999999999964,9.371874999999932,1686.9375,0.0,0,0.050000000029598625,0.350825424430271
337,-922.1999999999977,9.606249999999955,1729.125,0.0,0,0.050000000027542436,0.3495141577286025
338,-905.0999999999977,9.428124999999953,1697.0625,0.0,0,0.050000000025629085,0.35760328948704734
339,-945.8999999999982,9.853124999999968,1773.5625,0.0,0,0.050000000023848655,0.357552669218017
340,-925.1999999999973,9.637499999999942,1734.75,0.0,0,0.05000000002219191,0.32890986051513915
341,-905.0999999999968,9.428124999999946,1697.0625,0.0,0,0.05000000002065026,0.3262680460129761
342,-917.3999999999966,9.556249999999945,1720.125,0.0,0,0.05000000001921571,0.3331211629996283
343,-905.0999999999979,9.428124999999923,1697.0625,0.0,0,0.05000000001788081,0.3414746053102944
344,-941.3999999999965,9.806249999999967,1765.125,0.0,0,0.050000000016638645,0.33782526061145796
345,-906.8999999999972,9.446874999999938,1700.4375,0.0,0,0.05000000001548277,0.33213478866447177
346,-898.7999999999972,9.362499999999939,1685.25,0.0,0,0.0500000000144072,0.34738174298674696
347,-922.4999999999975,9.609374999999966,1729.6875,0.0,0,0.05000000001340634,0.3267079859144158
348,-920.0999999999979,9.584374999999943,1725.1875,0.0,0,0.05000000001247502,0.35439145075571205
349,-921.299999999998,9.596874999999944,1727.4375,0.0,0,0.05000000001160839,0.32195784570131863
350,-901.1999999999981,9.387499999999934,1689.75,0.0,0,0.050000000010801966,0.33637033785279424
351,-906.5999999999974,9.443749999999921,1699.875,0.0,0,0.05000000001005156,0.2956350955387784
352,-923.3999999999953,9.618749999999975,1731.375,0.0,0,0.05000000000935329,0.30766267995608765
353,-905.3999999999987,9.431249999999942,1697.625,0.0,0,0.05000000000870353,0.31914472178452546
354,-969.5999999999971,10.099999999999937,1818.0,0.0,0,0.0500000000080989,0.3136963188079082
355,-888.5999999999947,9.256249999999943,1666.125,0.0,0,0.05000000000753627,0.34713042646956943
356,-943.499999999998,9.82812499999995,1769.0625,0.0,0,0.05000000000701274,0.3188664253645887
357,-896.699999999999,9.34062499999992,1681.3125,0.0,0,0.05000000000652557,0.3401492160072343
358,-920.6999999999981,9.590624999999937,1726.3125,0.0,0,0.05000000000607224,0.34686566140606173
359,-888.2999999999989,9.253124999999935,1665.5625,0.0,0,0.050000000005650413,0.32277411808673706
360,-901.7999999999987,9.39374999999993,1690.875,0.0,0,0.05000000000525788,0.35482936194683945
361,-902.3999999999975,9.399999999999928,1692.0,0.0,0,0.050000000004892624,0.3306384074449953
362,-920.3999999999976,9.58749999999991,1725.75,0.0,0,0.050000000004552736,0.319170411502839
363,-896.9999999999984,9.343749999999929,1681.875,0.0,0,0.05000000000423646,0.3520088396086875
364,-894.8999999999961,9.321874999999933,1677.9375,0.0,0,0.05000000000394216,0.3353478404279384
365,-919.7999999999973,9.581249999999942,1724.625,0.0,0,0.0500000000036683,0.35216018241416247
366,-920.0999999999966,9.584374999999946,1725.1875,0.0,0,0.05000000000341347,0.30954251544963984
367,-901.1999999999989,9.38749999999993,1689.75,0.0,0,0.05000000000317634,0.33774630180042653
368,-916.4999999999977,9.546874999999941,1718.4375,0.0,0,0.05000000000295568,0.3629659122787416
369,-869.0999999999967,9.053124999999918,1629.5625,0.0,0,0.05000000000275035,0.3575589134047429
370,-895.7999999999986,9.331249999999931,1679.625,0.0,0,0.05000000000255929,0.3371421109884977
371,-929.9999999999972,9.687499999999948,1743.75,0.0,0,0.050000000002381494,0.33818864059479287
372,-893.6999999999974,9.309374999999928,1675.6875,0.0,0,0.050000000002216057,0.34866502497914353
373,-893.399999999997,9.30624999999994,1675.125,0.0,0,0.05000000000206211,0.31736514814094535
374,-904.4999999999967,9.421874999999927,1695.9375,0.0,0,0.05000000000191886,0.32968626850957256
375,-922.7999999999968,9.612499999999953,1730.25,0.0,0,0.050000000001785554,0.32138047472366854
376,-905.6999999999936,9.434374999999962,1698.1875,0.0,0,0.050000000001661514,0.33159073166445724
377,-949.7999999999984,9.893749999999917,1780.875,0.0,0,0.05000000000154609,0.3181595305291315
378,-912.5999999999974,9.50624999999995,1711.125,0.0,0,0.050000000001438685,0.3159901491702638
379,-876.8999999999985,9.134374999999912,1644.1875,0.0,0,0.050000000001338744,0.34461904232286744
380,-886.7999999999979,9.237499999999928,1662.75,0.0,0,0.05000000000124574,0.3538623559754342
381,-901.1999999999969,9.387499999999934,1689.75,0.0,0,0.0500000000011592,0.3672802179430922
382,-859.4999999999989,8.95312499999992,1611.5625,0.0,0,0.050000000001078675,0.3386510605716871
383,-920.9999999999978,9.593749999999948,1726.875,0.0,0,0.050000000001003735,0.35422882557743124
384,-924.8999999999966,9.634374999999977,1734.1875,0.0,0,0.050000000000934006,0.36584215915451446
385,-981.5999999999979,10.224999999999962,1840.5,0.0,0,0.05000000000086913,0.3336363757857018
386,-911.699999999998,9.496874999999955,1709.4375,0.0,0,0.050000000000808745,0.3532766142342654
387,-926.3999999999979,9.64999999999995,1737.0,0.0,0,0.05000000000075257,0.3356590869008667
388,-909.5999999999972,9.47499999999996,1705.5,0.0,0,0.05000000000070028,0.34893669763373003
389,-908.9999999999998,9.468749999999918,1704.375,0.0,0,0.050000000000651634,0.352767380947868
390,-871.7999999999984,9.081249999999923,1634.625,0.0,0,0.050000000000606365,0.3363971555657271
391,-904.4999999999975,9.421874999999936,1695.9375,0.0,0,0.050000000000564246,0.3574193609309279
392,-908.6999999999988,9.465624999999918,1703.8125,0.0,0,0.05000000000052505,0.32543841381557287
393,-925.1999999999953,9.637499999999967,1734.75,0.0,0,0.05000000000048857,0.33691270754465624
394,-894.5999999999991,9.318749999999923,1677.375,0.0,0,0.05000000000045463,0.33565921207579474
395,-911.0999999999967,9.490624999999964,1708.3125,0.0,0,0.050000000000423046,0.3322735081271579
396,-908.9999999999935,9.468749999999952,1704.375,0.0,0,0.05000000000039366,0.3589021529174513
397,-931.1999999999962,9.699999999999953,1746.0,0.0,0,0.050000000000366314,0.32859546668931017
398,-937.7999999999984,9.768749999999951,1758.375,0.0,0,0.05000000000034087,0.3121515375510272
399,-890.3999999999969,9.274999999999926,1669.5,0.0,0,0.05000000000031719,0.34239818264937233
400,-909.2999999999978,9.471874999999939,1704.9375,0.0,0,0.050000000000295156,0.35724866126353544
401,-892.1999999999966,9.293749999999934,1672.875,0.0,0,0.05000000000027465,0.3433619823099838
402,-900.899999999998,9.384374999999936,1689.1875,0.0,0,0.05000000000025557,0.32047928772711504
403,-904.1999999999988,9.418749999999925,1695.375,0.0,0,0.05000000000023781,0.3379929983367523
404,-918.5999999999971,9.568749999999959,1722.375,0.0,0,0.0500000000002213,0.315375987202343
405,-924.2999999999984,9.628124999999915,1733.0625,0.0,0,0.05000000000020592,0.3582176344934851
406,-892.1999999999966,9.293749999999944,1672.875,0.0,0,0.05000000000019161,0.34125611883225954
407,-963.2999999999985,10.034374999999946,1806.1875,0.0,0,0.050000000000178305,0.3168221860347937
408,-903.899999999999,9.415624999999926,1694.8125,0.0,0,0.05000000000016592,0.36456101562620863
409,-969.5999999999963,10.099999999999946,1818.0,0.0,0,0.05000000000015439,0.3570593743145259
410,-952.1999999999987,9.918749999999944,1785.375,0.0,0,0.050000000000143666,0.3344587883498106
411,-940.7999999999984,9.799999999999978,1764.0,0.0,0,0.05000000000013369,0.3299791870483508
412,-884.3999999999951,9.212499999999958,1658.25,0.0,0,0.0500000000001244,0.3283339524667503
413,-906.5999999999964,9.443749999999945,1699.875,0.0,0,0.05000000000011576,0.3336127085507744
414,-917.9999999999976,9.562499999999941,1721.25,0.0,0,0.050000000000107715,0.33088071894211074
415,-892.1999999999981,9.293749999999928,1672.875,0.0,0,0.050000000000100235,0.33638032152731384
416,-917.9999999999987,9.562499999999932,1721.25,0.0,0,0.05000000000009327,0.33643785703202916
417,-926.3999999999985,9.649999999999936,1737.0,0.0,0,0.050000000000086794,0.313116312927256
418,-908.3999999999971,9.462499999999936,1703.25,0.0,0,0.050000000000080765,0.32663769020905925
419,-940.7999999999984,9.799999999999974,1764.0,0.0,0,0.05000000000007515,0.3413347332013978
420,-902.6999999999982,9.403124999999934,1692.5625,0.0,0,0.05000000000006993,0.31793618903805815
421,-910.2,9.481249999999914,1706.625,0.0,0,0.050000000000065076,0.3129992435220629
422,-920.6999999999975,9.590624999999964,1726.3125,0.0,0,0.05000000000006055,0.3578574487887737
423,-953.3999999999957,9.931249999999983,1787.625,0.0,0,0.05000000000005635,0.32555806268420484
424,-913.1999999999975,9.512499999999923,1712.25,0.0,0,0.05000000000005243,0.345067742616973
425,-933.899999999999,9.72812499999994,1751.0625,0.0,0,0.05000000000004879,0.3192328706720016
426,-936.2999999999977,9.75312499999997,1755.5625,0.0,0,0.050000000000045404,0.36083252350282335
427,-900.8999999999996,9.384374999999931,1689.1875,0.0,0,0.05000000000004225,0.33913950353809114
428,-948.2999999999976,9.878124999999955,1778.0625,0.0,0,0.05000000000003931,0.33764552762214506
429,-905.3999999999996,9.431249999999936,1697.625,0.0,0,0.050000000000036585,0.3456908011964212
430,-912.2999999999978,9.503124999999924,1710.5625,0.0,0,0.05000000000003404,0.37180179631234045
431,-892.7999999999987,9.29999999999992,1674.0,0.0,0,0.05000000000003168,0.35585495261992844
432,-981.599999999998,10.224999999999959,1840.5,0.0,0,0.05000000000002948,0.3238880350202736
433,-947.3999999999959,9.86874999999997,1776.375,0.0,0,0.050000000000027425,0.36786813540901575
434,-900.8999999999958,9.38437499999995,1689.1875,0.0,0,0.050000000000025524,0.36824247336222066
435,-932.3999999999986,9.71249999999994,1748.25,0.0,0,0.05000000000002375,0.31780233547194964
436,-890.6999999999962,9.278124999999951,1670.0625,0.0,0,0.0500000000000221,0.3178270786638475
437,-906.5999999999973,9.443749999999927,1699.875,0.0,0,0.05000000000002056,0.3416578860125608
438,-897.5999999999975,9.349999999999946,1683.0,0.0,0,0.05000000000001914,0.3647960505189581
439,-921.2999999999982,9.596874999999933,1727.4375,0.0,0,0.05000000000001781,0.3380113503119598
440,-914.6999999999978,9.528124999999935,1715.0625,0.0,0,0.05000000000001657,0.32221121415495874
441,-881.6999999999979,9.184374999999944,1653.1875,0.0,0,0.05000000000001542,0.3627223828238332
442,-925.7999999999981,9.643749999999924,1735.875,0.0,0,0.05000000000001435,0.340246546565969
443,-904.1999999999978,9.418749999999935,1695.375,0.0,0,0.05000000000001335,0.34216233073319824
444,-913.4999999999992,9.51562499999992,1712.8125,0.0,0,0.05000000000001242,0.35204826929709976
445,-915.2999999999986,9.534374999999928,1716.1875,0.0,0,0.05000000000001156,0.3742114324640069
446,-895.199999999997,9.324999999999939,1678.5,0.0,0,0.05000000000001076,0.3396892319743832
447,-944.3999999999955,9.837499999999975,1770.75,0.0,0,0.05000000000001001,0.3356053839437664
448,-888.5999999999984,9.256249999999923,1666.125,0.0,0,0.050000000000009315,0.34070906036326454
449,-906.2999999999982,9.440624999999944,1699.3125,0.0,0,0.05000000000000867,0.3314547280211829
450,-911.0999999999965,9.490624999999927,1708.3125,0.0,0,0.050000000000008066,0.3420890474381546
451,-937.1999999999991,9.762499999999923,1757.25,0.0,0,0.050000000000007504,0.3453915297312455
452,-914.3999999999968,9.524999999999954,1714.5,0.0,0,0.05000000000000698,0.32178152597819765
453,-914.0999999999985,9.521874999999941,1713.9375,0.0,0,0.0500000000000065,0.35205991860582597
454,-910.1999999999972,9.48124999999995,1706.625,0.0,0,0.05000000000000605,0.32309637156625587
455,-873.5999999999987,9.099999999999918,1638.0,0.0,0,0.05000000000000563,0.3646935391188082
456,-921.8999999999957,9.603124999999961,1728.5625,0.0,0,0.05000000000000524,0.3533063899466975
457,-925.1999999999967,9.63749999999996,1734.75,0.0,0,0.050000000000004874,0.3527136617443628
458,-916.7999999999953,9.549999999999956,1719.0,0.0,0,0.050000000000004534,0.3279742430895567
459,-912.5999999999987,9.50624999999992,1711.125,0.0,0,0.05000000000000422,0.3685607337858528
460,-897.5999999999995,9.349999999999921,1683.0,0.0,0,0.05000000000000393,0.3368235390736825
461,-878.9999999999987,9.156249999999929,1648.125,0.0,0,0.05000000000000365,0.333961470450999
462,-898.7999999999969,9.362499999999947,1685.25,0.0,0,0.0500000000000034,0.37159259407781065
463,-920.0999999999997,9.584374999999907,1725.1875,0.0,0,0.05000000000000317,0.33204904196059537
464,-895.4999999999973,9.328124999999941,1679.0625,0.0,0,0.050000000000002945,0.33688939715114735
465,-865.4999999999976,9.015624999999922,1622.8125,0.0,0,0.050000000000002744,0.33618592143886616
466,-912.8999999999967,9.509374999999938,1711.6875,0.0,0,0.05000000000000255,0.35558755037685236
467,-904.7999999999994,9.42499999999994,1696.5,0.0,0,0.050000000000002376,0.3204105198331591
468,-901.199999999997,9.387499999999934,1689.75,0.0,0,0.05000000000000221,0.29699554671016004
469,-899.0999999999981,9.365624999999936,1685.8125,0.0,0,0.05000000000000206,0.3333787673049503
470,-895.7999999999978,9.331249999999924,1679.625,0.0,0,0.05000000000000191,0.35102201437370645
471,-916.4999999999975,9.546874999999943,1718.4375,0.0,0,0.05000000000000178,0.35172475912194284
472,-924.2999999999973,9.62812499999995,1733.0625,0.0,0,0.050000000000001654,0.3430212147585634
473,-935.0999999999964,9.740624999999957,1753.3125,0.0,0,0.05000000000000154,0.35285373363747363
474,-891.5999999999984,9.287499999999913,1671.75,0.0,0,0.05000000000000143,0.3270329885133025
475,-908.0999999999977,9.45937499999997,1702.6875,0.0,0,0.050000000000001335,0.3250440517388698
476,-912.2999999999965,9.503124999999942,1710.5625,0.0,0,0.050000000000001245,0.3197807997672094
477,-908.3999999999969,9.462499999999926,1703.25,0.0,0,0.050000000000001155,0.35168192747773397
478,-916.799999999998,9.54999999999994,1719.0,0.0,0,0.05000000000000108,0.3193293471354991
479,-900.5999999999988,9.381249999999937,1688.625,0.0,0,0.050000000000001,0.3387238747362668
480,-913.1999999999978,9.512499999999942,1712.25,0.0,0,0.05000000000000093,0.33146225994245876
481,-902.6999999999988,9.403124999999934,1692.5625,0.0,0,0.05000000000000087,0.3248980758090814
482,-876.3000000000004,9.128124999999933,1643.0625,0.0,0,0.05000000000000081,0.34946796609243996
483,-895.4999999999983,9.328124999999947,1679.0625,0.0,0,0.05000000000000075,0.32635169349507326
484,-924.2999999999969,9.628124999999947,1733.0625,0.0,0,0.0500000000000007,0.3522092763489733
485,-874.1999999999986,9.106249999999923,1639.125,0.0,0,0.050000000000000655,0.3181490245947821
486,-891.5999999999987,9.287499999999905,1671.75,0.0,0,0.050000000000000606,0.3076379008435955
487,-915.2999999999984,9.534374999999928,1716.1875,0.0,0,0.050000000000000565,0.326078266179603
488,-915.8999999999982,9.540624999999936,1717.3125,0.0,0,0.05000000000000052,0.3277296742320889
489,-893.6999999999989,9.309374999999921,1675.6875,0.0,0,0.05000000000000049,0.33615144052697965
490,-901.1999999999972,9.387499999999932,1689.75,0.0,0,0.050000000000000454,0.346867352615421
491,-903.2999999999977,9.409374999999937,1693.6875,0.0,0,0.050000000000000426,0.32352014259021317
492,-905.0999999999976,9.428124999999953,1697.0625,0.0,0,0.05000000000000039,0.34672527154907584
493,-941.9999999999973,9.812499999999954,1766.25,0.0,0,0.05000000000000037,0.31946833067470126
494,-916.499999999997,9.546874999999934,1718.4375,0.0,0,0.05000000000000034,0.3202533580880198
495,-902.6999999999957,9.40312499999996,1692.5625,0.0,0,0.05000000000000032,0.3053794419082502
496,-920.9999999999965,9.593749999999948,1726.875,0.0,0,0.050000000000000294,0.32851722904791436
497,-897.2999999999965,9.34687499999994,1682.4375,0.0,0,0.05000000000000027,0.3123316444404837
498,-905.0999999999998,9.428124999999925,1697.0625,0.0,0,0.05000000000000026,0.2989977495537864
499,-903.5999999999992,9.412499999999945,1694.25,0.0,0,0.05000000000000024,0.3413870062472092
500,-889.199999999998,9.262499999999934,1667.25,0.0,0,0.050000000000000225,0.3242559219555308
501,-925.4999999999978,9.640624999999956,1735.3125,0.0,0,0.05000000000000021,0.2972621059873038
502,-969.2999999999963,10.096874999999947,1817.4375,0.0,0,0.05000000000000019,0.3191001433180645
503,-894.5999999999991,9.318749999999923,1677.375,0.0,0,0.05000000000000018,0.3138629460396866
504,-909.2999999999976,9.471874999999937,1704.9375,0.0,0,0.05000000000000017,0.31177226930546265
505,-941.699999999998,9.809374999999948,1765.6875,0.0,0,0.050000000000000155,0.3463529952827634
506,-923.0999999999965,9.615624999999937,1730.8125,0.0,0,0.05000000000000015,0.34892270694383315
507,-909.5999999999985,9.474999999999936,1705.5,0.0,0,0.050000000000000135,0.3311508372115592
508,-890.0999999999991,9.271874999999936,1668.9375,0.0,0,0.05000000000000013,0.320762381873404
509,-868.2000000000012,9.043749999999914,1627.875,0.0,0,0.05000000000000012,0.35540464927649335
510,-894.8999999999985,9.321874999999928,1677.9375,0.0,0,0.05000000000000011,0.3169663789319909
511,-923.6999999999977,9.621874999999957,1731.9375,0.0,0,0.0500000000000001,0.32581006385282507
512,-931.4999999999973,9.703124999999945,1746.5625,0.0,0,0.05000000000000009,0.35345013725778296
513,-912.5999999999989,9.506249999999934,1711.125,0.0,0,0.050000000000000086,0.31642923372694187
514,-900.8999999999971,9.384374999999924,1689.1875,0.0,0,0.050000000000000086,0.3317994458212828
515,-908.9999999999975,9.468749999999936,1704.375,0.0,0,0.05000000000000008,0.29123727040003156
516,-926.4000000000003,9.649999999999935,1737.0,0.0,0,0.05000000000000007,0.32628856614335544
517,-897.5999999999945,9.349999999999921,1683.0,0.0,0,0.050000000000000065,0.3451361232281973
518,-894.599999999999,9.318749999999923,1677.375,0.0,0,0.050000000000000065,0.34369338697029483
519,-891.2999999999984,9.284374999999935,1671.1875,0.0,0,0.05000000000000006,0.32272155571263283
520,-898.7999999999962,9.362499999999947,1685.25,0.0,0,0.05000000000000006,0.3281635790959828
521,-975.899999999998,10.165624999999956,1829.8125,0.0,0,0.05000000000000005,0.3255993475413157
522,-892.7999999999985,9.299999999999905,1674.0,0.0,0,0.05000000000000005,0.3262017061235383
523,-888.0000000000001,9.249999999999936,1665.0,0.0,0,0.050000000000000044,0.31812764711988467
524,-932.0999999999993,9.70937499999994,1747.6875,0.0,0,0.050000000000000044,0.33161557518049245
525,-883.4999999999983,9.203124999999922,1656.5625,0.0,0,0.05000000000000004,0.3433737022491793
526,-886.1999999999969,9.231249999999918,1661.625,0.0,0,0.05000000000000004,0.3180304810301297
527,-895.7999999999978,9.331249999999937,1679.625,0.0,0,0.05000000000000004,0.34521984960883856
528,-887.9999999999961,9.24999999999994,1665.0,0.0,0,0.05000000000000003,0.31906468755979506
529,-937.7999999999981,9.768749999999969,1758.375,0.0,0,0.05000000000000003,0.33358177749647033
530,-918.5999999999983,9.568749999999941,1722.375,0.0,0,0.05000000000000003,0.3235494972827534
531,-917.3999999999971,9.556249999999947,1720.125,0.0,0,0.050000000000000024,0.31229454405450574
532,-918.5999999999977,9.568749999999934,1722.375,0.0,0,0.050000000000000024,0.3407289132579333
533,-892.1999999999988,9.293749999999921,1672.875,0.0,0,0.050000000000000024,0.35947023548392787
534,-916.4999999999969,9.546874999999952,1718.4375,0.0,0,0.050000000000000024,0.3282957411552262
535,-916.7999999999969,9.54999999999994,1719.0,0.0,0,0.050000000000000024,0.32611920120091076
536,-923.3999999999987,9.61874999999993,1731.375,0.0,0,0.05000000000000002,0.3549470548104081
537,-911.6999999999988,9.496874999999918,1709.4375,0.0,0,0.05000000000000002,0.3225604742920647
538,-943.1999999999974,9.824999999999942,1768.5,0.0,0,0.05000000000000002,0.3413364781273736
539,-920.6999999999982,9.590624999999948,1726.3125,0.0,0,0.05000000000000002,0.3398183800590535
540,-887.3999999999967,9.243749999999942,1663.875,0.0,0,0.05000000000000002,0.31857537725526425
541,-913.7999999999984,9.518749999999939,1713.375,0.0,0,0.05000000000000002,0.34690892579965293
542,-903.2999999999985,9.40937499999992,1693.6875,0.0,0,0.05000000000000002,0.337027010994239
543,-942.8999999999972,9.821874999999954,1767.9375,0.0,0,0.05000000000000001,0.32863124734722077
544,-893.0999999999968,9.303124999999929,1674.5625,0.0,0,0.05000000000000001,0.34159172164379725
545,-909.8999999999976,9.478124999999933,1706.0625,0.0,0,0.05000000000000001,0.35574171796389337
546,-913.799999999998,9.518749999999946,1713.375,0.0,0,0.05000000000000001,0.3709938640809721
547,-933.2999999999972,9.721874999999972,1749.9375,0.0,0,0.05000000000000001,0.3222149138028423
548,-904.7999999999965,9.424999999999944,1696.5,0.0,0,0.05000000000000001,0.31043835023625027
549,-901.4999999999974,9.390624999999961,1690.3125,0.0,0,0.05000000000000001,0.3218655275801818
550,-893.999999999998,9.312499999999922,1676.25,0.0,0,0.05000000000000001,0.33685439861793487
551,-877.7999999999965,9.143749999999923,1645.875,0.0,0,0.05000000000000001,0.3504374448779143
552,-923.6999999999964,9.621874999999958,1731.9375,0.0,0,0.05000000000000001,0.36160780935962167
553,-892.499999999997,9.296874999999932,1673.4375,0.0,0,0.05000000000000001,0.3343130147860696
554,-901.199999999998,9.38749999999994,1689.75,0.0,0,0.05000000000000001,0.31079890015535055
555,-933.299999999996,9.721874999999972,1749.9375,0.0,0,0.05000000000000001,0.3478000862730874
556,-923.9999999999956,9.624999999999936,1732.5,0.0,0,0.05000000000000001,0.3215824153429518
557,-941.9999999999985,9.812499999999957,1766.25,0.0,0,0.05000000000000001,0.342169355854599
558,-895.4999999999989,9.328124999999936,1679.0625,0.0,0,0.05,0.34133309922698474
559,-884.9999999999959,9.218749999999943,1659.375,0.0,0,0.05,0.3507569025943263
560,-892.7999999999994,9.299999999999923,1674.0,0.0,0,0.05,0.31568838654913833
561,-883.1999999999963,9.199999999999925,1656.0,0.0,0,0.05,0.3444243197484563
562,-922.4999999999975,9.609374999999966,1729.6875,0.0,0,0.05,0.33949007992632685
563,-915.8999999999969,9.540624999999936,1717.3125,0.0,0,0.05,0.3068611287874066
564,-921.5999999999964,9.599999999999962,1728.0,0.0,0,0.05,0.3654641216206882
565,-887.3999999999988,9.243749999999924,1663.875,0.0,0,0.05,0.32734777827022804
566,-922.7999999999972,9.61249999999995,1730.25,0.0,0,0.05,0.3396982665742851
567,-958.499999999998,9.984374999999954,1797.1875,0.0,0,0.05,0.33589325133297177
568,-909.5999999999976,9.474999999999941,1705.5,0.0,0,0.05,0.317433600112175
569,-975.5999999999976,10.162499999999957,1829.25,0.0,0,0.05,0.31576347272946603
570,-929.0999999999971,9.678124999999936,1742.0625,0.0,0,0.05,0.3607724206470367
571,-897.5999999999965,9.34999999999994,1683.0,0.0,0,0.05,0.3518743698950857
572,-880.1999999999966,9.168749999999934,1650.375,0.0,0,0.05,0.32526571482626926
573,-885.5999999999987,9.224999999999936,1660.5,0.0,0,0.05,0.32583133571056855
574,-943.1999999999983,9.824999999999958,1768.5,0.0,0,0.05,0.335313598294225
575,-934.1999999999992,9.731249999999928,1751.625,0.0,0,0.05,0.32367568020191456
576,-923.3999999999971,9.618749999999952,1731.375,0.0,0,0.05,0.31821090090605947
577,-934.1999999999964,9.73124999999996,1751.625,0.0,0,0.05,0.318769910859151
578,-926.9999999999983,9.656249999999936,1738.125,0.0,0,0.05,0.3181113617029041
